Division,Department,Item Name,Style,Display Location,Item Description,LPN ID,QTY, Retail , Total Retail , Asking Price 
Hm_Hard,Household Electrics,D403555-00003-00000,D403555,R.LQ.01.03.P.21,Betta Heater Plug In Personal Heater,R0026211006215095321,1,$16.99 ,$16.99 ,$2.38 
Hm_Hard,Household Electrics,D403555-00003-00000,D403555,R.LQ.01.03.P.03,Betta Heater Plug In Personal Heater,R0026171082214695551,1,$16.99 ,$16.99 ,$2.38 
Hm_Hard,Household Electrics,D403555-00003-00000,D403555,R.LQ.01.03.P.25,Betta Heater Plug In Personal Heater,R0026217141215156801,1,$16.99 ,$16.99 ,$2.38 
Hm_Hard,Household Electrics,D403555-00003-00000,D403555,R.LQ.01.03.P.25,Betta Heater Plug In Personal Heater,R0026217144215156831,1,$16.99 ,$16.99 ,$2.38 
Hm_Hard,Household Electrics,D403573-00000-00000,D403573,R.LQ.01.03.P.23,Nakomi Nail Buffer & Shine Kit,R0026211348215098761,1,$3.98 ,$3.98 ,$0.56 
Hm_Hard,Household Electrics,D403573-00000-00000,D403573,R.LQ.01.03.P.01,Nakomi Nail Buffer & Shine Kit,R0026161566214600221,1,$3.98 ,$3.98 ,$0.56 
Hm_Hard,Household Electrics,D403573-00000-00000,D403573,R.LQ.01.03.P.10,Nakomi Nail Buffer & Shine Kit,R0026186129214846131,1,$3.98 ,$3.98 ,$0.56 
Hm_Hard,Household Electrics,D403632-10005-00000,D403632,R.LQ.01.03.P.21,S2O Laundry Sheets 100 Count,R0026211220215097461,1,$8.94 ,$8.94 ,$1.25 
Hm_Hard,Household Electrics,D403632-29722-00000,D403632,R.LQ.01.03.P.10,S2O Laundry Sheets 100 Count,R0026184372214828551,1,$8.94 ,$8.94 ,$1.25 
Hm_Hard,Household Electrics,D403632-80525-00000,D403632,R.LQ.01.03.P.23,S2O Laundry Sheets 100 Count,R0026211115215096411,1,$8.94 ,$8.94 ,$1.25 
Hm_Hard,Household Electrics,D403972-00000-00000,D403972,R.LQ.01.03.P.13,Stainz R Out Set of 3 (16 oz),R0026203615215021221,1,$17.99 ,$17.99 ,$2.52 
Hm_Hard,Household Electrics,D403972-00000-00000,D403972,R.LQ.01.03.P.23,Stainz R Out Set of 3 (16 oz),R0026214015215125521,1,$17.99 ,$17.99 ,$2.52 
Hm_Hard,Household Electrics,D403972-00000-00000,D403972,R.LQ.01.03.P.03,Stainz R Out Set of 3 (16 oz),R0026174864214733371,1,$17.99 ,$17.99 ,$2.52 
Hm_Hard,Household Electrics,D404112-00000-07760,D404112,R.LQ.01.03.P.06,Bell + Howell Micro Brite Set of 6,R0026176248214747221,1,$11.99 ,$11.99 ,$1.68 
Hm_Hard,Household Electrics,D404112-00000-07760,D404112,R.LQ.01.03.P.10,Bell + Howell Micro Brite Set of 6,I01235244377,1,$11.99 ,$11.99 ,$1.68 
Hm_Hard,Household Electrics,D404534-00020-12445,D404534,R.LQ.01.03.P.03,Plug and Safe 2 Pack,R0026167971214664361,1,$13.98 ,$13.98 ,$1.96 
Hm_Hard,Household Electrics,D404553-00006-00000,D404553,R.LQ.01.03.P.03,Super Socket,R0026172606214710791,1,$14.94 ,$14.94 ,$2.09 
Hm_Hard,Household Electrics,D404612-00000-00000,D404612,R.LQ.01.03.P.01,Lime and Calcium TTV,R0026162415214608731,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-29722-00000,D404732,R.LQ.01.03.P.18,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026205334215038431,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-31002-00000,D404732,R.LQ.01.03.P.21,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026209379215079041,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-80524-00000,D404732,R.LQ.01.03.P.23,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026213590215121271,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-80524-00000,D404732,R.LQ.01.03.P.13,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026199528214980291,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-80524-00000,D404732,R.LQ.01.03.P.23,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026213584215121211,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404732-83364-00000,D404732,R.LQ.01.03.P.21,S2O 125 Count Laundry Detergent Sheets in Choice of Scent,R0026211174215097001,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D404752-84303-00000,D404752,R.LQ.01.03.P.03,SRO - Toilet Odor Blocker - 3 PC Set,R0026171439214699121,1,$9.99 ,$9.99 ,$1.40 
Hm_Hard,Household Electrics,D404772-00000-00000,D404772,R.LQ.01.03.P.13,The No-Spill Spout 3pk,R0026200862214993661,1,$12.99 ,$12.99 ,$1.82 
Hm_Hard,Household Electrics,D405292-85903-00000,D405292,R.LQ.01.03.P.20,Intex Inflatable Furniture with Pump,R0026211042215095681,1,$39.99 ,$39.99 ,$5.60 
Hm_Hard,Household Electrics,D405332-00000-00000,D405332,R.LQ.01.03.P.23,The Illuminator LED Crank Flashlight 2-pack,R0026212945215114821,1,$14.99 ,$14.99 ,$2.10 
Hm_Hard,Household Electrics,D405332-00000-00000,D405332,R.LQ.01.03.P.18,The Illuminator LED Crank Flashlight 2-pack,R0026205960215044741,1,$14.99 ,$14.99 ,$2.10 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.10,Kodak 16pk LED Light bulbs,R0026190872214893661,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.01,Kodak 16pk LED Light bulbs,R0026161319214597751,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.06,Kodak 16pk LED Light bulbs,R0026181553214800331,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.06,Kodak 16pk LED Light bulbs,R0026178294214767691,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.06,Kodak 16pk LED Light bulbs,R0026178300214767751,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405892-00000-00000,D405892,R.LQ.01.03.P.10,Kodak 16pk LED Light bulbs,R0026192115214906091,1,$32.99 ,$32.99 ,$4.62 
Hm_Hard,Household Electrics,D405915-00000-00000,D405915,R.LQ.01.03.P.10,Stainz R Out 32 oz All Pupose Cleaner Concentrate with Sponge,R0026186465214849511,1,$8.94 ,$8.94 ,$1.25 
Hm_Hard,Household Electrics,D406052-00000-00000,D406052,R.LQ.01.03.P.01,Stainz R Out 4 pack,R0026161440214598961,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D406052-00000-00000,D406052,R.LQ.01.03.P.03,Stainz R Out 4 pack,R0026174919214733921,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D406052-00000-00000,D406052,R.LQ.01.03.P.18,Stainz R Out 4 pack,R0026204388215028961,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.14,Curved Panoramic Electric Fireplace Stove,R0026198801214973001,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.14,Curved Panoramic Electric Fireplace Stove,R0026192507214910011,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.14,Curved Panoramic Electric Fireplace Stove,R0026192033214905271,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.16,Curved Panoramic Electric Fireplace Stove,R0026202278215007851,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.20,Curved Panoramic Electric Fireplace Stove,R0026209601215081261,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.14,Curved Panoramic Electric Fireplace Stove,R0026192055214905491,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.05,Curved Panoramic Electric Fireplace Stove,R0026175775214742491,1,$59.99 ,$59.99 ,$8.40 
Hm_Hard,Household Electrics,D406212-00000-00000,D406212,R.LQ.01.03.P.16,Curved Panoramic Electric Fireplace Stove,R0026202905215014121,1,$59.99 ,$59.99 ,$8.40 
CE,Audio,E412737-25740-00000,E412737,R.LQ.01.03.P.18,iLive 2-pack Around-the-Neck Bluetooth Wireless In-Ear Headphones,R0026206910215054251,1,$15.97 ,$15.97 ,$2.24 
CE,Audio,E413877-00003-00000,E413877,R.LQ.01.03.P.10,JBL Yurbuds Bluetooth Wireless Earphones w/Bonus Armband & Two Wi,R0026191867214903611,1,$19.99 ,$19.99 ,$2.80 
CE,Audio,E413877-00003-00000,E413877,R.LQ.01.03.P.10,JBL Yurbuds Bluetooth Wireless Earphones w/Bonus Armband & Two Wi,R0026186924214854101,1,$19.99 ,$19.99 ,$2.80 
CE,Audio,E413877-00003-00000,E413877,R.LQ.01.03.P.25,JBL Yurbuds Bluetooth Wireless Earphones w/Bonus Armband & Two Wi,R0026217123215156621,1,$19.99 ,$19.99 ,$2.80 
CE,Audio,E413877-00006-00000,E413877,R.LQ.01.03.P.06,JBL Yurbuds Bluetooth Wireless Earphones w/Bonus Armband & Two Wi,R0026180071214785471,1,$19.99 ,$19.99 ,$2.80 
CE,Audio,E414077-00005-00000,E414077,R.LQ.01.03.P.10,JBL Wireless Touch Control Sport Headphones,R0026193084214915811,1,$19.98 ,$19.98 ,$2.80 
Hm_Hard,Collectibles,E415237-00000-00000,E415237,R.LQ.01.03.P.16,The Polar Express Ready to Run LionChief Set Bluetooth,R0026202777215012841,1,$500.00 ,$500.00 ,$70.00 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.26,Intex Comfort Plush High Rise Airbed,R0026218980215175321,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.03,Intex Comfort Plush High Rise Airbed,R0026170273214687401,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.01,Intex Comfort Plush High Rise Airbed,R0026164862214633221,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.20,Intex Comfort Plush High Rise Airbed,R0026209582215081071,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.14,Intex Comfort Plush High Rise Airbed,R0026198941214974401,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.20,Intex Comfort Plush High Rise Airbed,R0026209453215079781,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.05,Intex Comfort Plush High Rise Airbed,R0026175795214742691,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.02,Intex Comfort Plush High Rise Airbed,R0026165793214642531,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.03,Intex Comfort Plush High Rise Airbed,R0026170313214687801,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00062,G406898,R.LQ.01.03.P.20,Intex Comfort Plush High Rise Airbed,R0026209632215081571,1,$108.50 ,$108.50 ,$15.19 
Hm_Hard,Household Electrics,G406898-00020-00064,G406898,R.LQ.01.03.P.18,Intex Comfort Plush High Rise Airbed,R0026208131215066471,1,$108.50 ,$108.50 ,$15.19 
Hm_Soft,Textile Designer,G414666-00402-00062,G414666,R.LQ.01.03.P.09,Anuschka 100% Cotton 3 Piece Peacock Comforter Set,R0026185957214844411,1,$28.98 ,$28.98 ,$4.06 
Hm_Hard,Household Electrics,G415518-00000-00000,G415518,R.LQ.01.03.P.08,Intex Purespa Plus Bubble Massage Inflatable Spa,R0026185345214838281,1,$499.99 ,$499.99 ,$70.00 
Hm_Hard,Storage / Organization,G415578-00020-00000,G415578,R.LQ.01.03.P.02,"Simply Store 45.5"" Faux Leather Collapsible Storage",I01235243916,1,$44.99 ,$44.99 ,$6.30 
Hm_Hard,Storage / Organization,G415578-00023-00000,G415578,R.LQ.01.03.P.08,"Simply Store 45.5"" Faux Leather Collapsible Storage",R0026180917214793961,1,$44.99 ,$44.99 ,$6.30 
Hm_Soft,Textile Designer,G416780-27935-00000,G416780,R.LQ.01.03.P.19,Pamela McCoy Rustic Collection Faux Fur Cube,I01235036032,1,$85.94 ,$85.94 ,$12.03 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.21,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026209398215079231,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.18,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026208482215070011,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.18,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026205439215039501,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.03,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026174008214724811,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.03,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026172556214710291,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.10,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026194581214930801,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.10,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026186707214851931,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.10,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026192133214906271,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.15,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026203185215016921,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.03,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026167609214660741,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.10,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026185393214838761,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.25,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026216529215150681,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.09,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026187526214860121,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.15,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026200494214989971,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.06,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026179543214780171,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.18,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026206489215050041,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.25,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026216315215148531,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.02,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026165368214638281,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.18,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026205813215043251,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.13,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026201794215002991,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.01,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026166271214647331,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.15,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026200894214993981,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.06,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026180929214794081,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.21,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026210172215086981,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Crafts / Pets,G416998-00004-00000,G416998,R.LQ.01.03.P.10,Sunbeam Intermediate Sewing Machine & 100- Piece Sewing Kit,R0026188099214865871,1,$49.99 ,$49.99 ,$7.00 
Hm_Hard,Storage / Organization,G418118-44584-00000,G418118,R.LQ.01.03.P.04,Kvell Kube,R0026174841214733141,1,$39.99 ,$39.99 ,$5.60 
Hm_Hard,Storage / Organization,G418118-44584-00000,G418118,R.LQ.01.03.P.04,Kvell Kube,R0026174906214733791,1,$39.99 ,$39.99 ,$5.60 
Hm_Hard,Storage / Organization,G418120-44584-00000,G418120,R.LQ.01.03.P.24,Kvell Stax Large Box,R0026215351215138881,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.15,Kvell Stax Hamper,R0026202427215009341,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.06,Kvell Stax Hamper,R0026178136214766111,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.15,Kvell Stax Hamper,R0026202438215009451,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.06,Kvell Stax Hamper,R0026178436214769111,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.06,Kvell Stax Hamper,R0026178422214768971,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Storage / Organization,G418141-44584-00000,G418141,R.LQ.01.03.P.06,Kvell Stax Hamper,R0026178071214765461,1,$24.99 ,$24.99 ,$3.50 
Hm_Hard,Home Furnishings,K401806-00022-00000,K401806,R.LQ.01.03.P.08,HAND CARVED UPHOLSTERED ARM CHAIR,R0026192824214913201,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-00022-00000,K401806,R.LQ.01.03.P.19,HAND CARVED UPHOLSTERED ARM CHAIR,R0026207301215058171,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-00022-00000,K401806,R.LQ.01.03.P.19,HAND CARVED UPHOLSTERED ARM CHAIR,R0026207429215059451,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-00022-00000,K401806,R.LQ.01.03.P.08,HAND CARVED UPHOLSTERED ARM CHAIR,R0026185558214840421,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-00022-00000,K401806,R.LQ.01.03.P.19,HAND CARVED UPHOLSTERED ARM CHAIR,R0026207436215059521,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-78434-00000,K401806,R.LQ.01.03.P.08,HAND CARVED UPHOLSTERED ARM CHAIR,R0026178272214767471,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Home Furnishings,K401806-78434-00000,K401806,R.LQ.01.03.P.08,HAND CARVED UPHOLSTERED ARM CHAIR,R0026193063214915601,1,$189.99 ,$189.99 ,$26.60 
Hm_Hard,Waterford,K402717-00025-00000,K402717,R.LQ.01.03.P.06,WATERFORD CRYSTAL SILVER STAR ORNAMENT STAND,R0026181133214796121,1,$19.99 ,$19.99 ,$2.80 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026221408215199701,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.21,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026209968215084941,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026218842215173941,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.21,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026210138215086641,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026220460215190181,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026218157215167051,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026220391215189471,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026217307215158491,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026215219215137561,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.22,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026213720215122571,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.25,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026217506215160481,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.21,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026211495215100241,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.21,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026210447215089731,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K402826-00166-00000,K402826,R.LQ.01.03.P.26,TIFFANY STYLE CARDINAL ACCENT LAMP,R0026217839215163851,1,$47.25 ,$47.25 ,$6.62 
Hm_Hard,Home Furnishings,K403528-00187-00000,K403528,R.LQ.01.03.P.24,Tiffany Style Halston Double Lit Table Lamp,R0026217099215156381,1,$159.00 ,$159.00 ,$22.26 
Hm_Hard,Home Furnishings,K404614-00009-00000,K404614,R.LQ.01.03.P.16,Tiffany Style Hampstead Double Lit Table Lamp,R0026202810215013171,1,$455.00 ,$455.00 ,$63.70 
Hm_Hard,Home Furnishings,K405708-78448-00000,K405708,R.LQ.01.03.P.02,Style at Home with Margie Choice of Pedestal Storage Cabinet,I01235223407,1,$164.25 ,$164.25 ,$23.00 
Hm_Hard,Waterford,K406743-00006-00000,K406743,R.LQ.01.03.P.06,Waterford Fleurology Colored Rose,R0026180993214794721,1,$85.00 ,$85.00 ,$11.90 
Hm_Hard,Waterford,K406743-00006-00000,K406743,R.LQ.01.03.P.06,Waterford Fleurology Colored Rose,R0026180562214790391,1,$85.00 ,$85.00 ,$11.90 
Hm_Hard,Waterford,K406743-00009-00000,K406743,R.LQ.01.03.P.06,Waterford Fleurology Colored Rose,R0026180059214785351,1,$85.00 ,$85.00 ,$11.90 
Hm_Hard,Waterford,K406743-00009-00000,K406743,R.LQ.01.03.P.13,Waterford Fleurology Colored Rose,R0026197008214955071,1,$85.00 ,$85.00 ,$11.90 
Hm_Hard,Home Furnishings,K410770-51083-00000,K410770,R.LQ.01.03.P.16,Style at Home with Margie Jeweled Peacock Mirror,R0026201482214999871,1,$69.99 ,$69.99 ,$9.80 
Hm_Hard,Waterford,K411744-00000-00000,K411744,R.LQ.01.03.P.15,Waterford Treasured Footed Bowl,R0026200322214988251,1,$149.99 ,$149.99 ,$21.00 
Hm_Hard,Tabletop Other,K412004-00000-00000,K412004,R.LQ.01.03.P.06,Belleek Dalriada Centrepiece,R0026170900214693701,1,$25.97 ,$25.97 ,$3.64 
Hm_Hard,Tabletop Other,K412044-00000-00000,K412044,R.LQ.01.03.P.09,Belleek Dalriada Lamp & Shade,R0026180889214793681,1,$79.99 ,$79.99 ,$11.20 
Hm_Hard,Home Furnishings,K416264-00166-00000,K416264,R.LQ.01.03.P.25,Tiffany Style Halston Cross Accent Lamp,R0026220772215193301,1,$73.00 ,$73.00 ,$10.22 
Hm_Hard,Waterford,K416965-51083-00000,K416965,R.LQ.01.03.P.15,"Waterford Crystal 10"" Christmas Night Bowl",R0026201140214996451,1,$325.00 ,$325.00 ,$45.50 
Hm_Hard,Waterford,K417044-00000-00000,K417044,R.LQ.01.03.P.24,Waterford Crystal Seahorse Pedestal Footed Bowl,R0026216657215151961,1,"$1,000.00 ","$1,000.00 ",$140.00 
Hm_Hard,Cleaning,K418664-67083-00000,K418664,R.LQ.01.03.P.01,Scrubby Soap 4 Pack,R0026162487214609451,1,$7.98 ,$7.98 ,$1.12 
Hm_Hard,Home Furnishings,K419196-69594-00000,K419196,R.LQ.01.03.P.22,"Tiffany-Style Lighting 30"" Family Favorite Beaded Accent Lamp",R0026211324215098521,1,$129.99 ,$129.99 ,$18.20 
